z,lon,lat,station,state,county,name,network,present,missing,9/1/2021,flag,time,9/2/2021,flag,time,Notes
0.09,-77.236666,42.339689,NY-ST-33,NY,Steuben,Bath 4.2 E,coco,2,0,0,,7,0.09,,7,
0.39,-77.060046,42.1573149,NY-ST-30,NY,Steuben,Corning 0.7 NNW,coco,2,0,0,,8,0.39,,8,
0,-77.7044,42.3488,303983,NY,Steuben,HORNELL ALMOND DAM,coop,2,0,0, ,5,0, ,5,
0.3,-77.216667,42.216667,NY-ST-10,NY,Steuben,Savona 4.7 S,coco,2,0,0,,7,0.3,,7,
0.5,-77.04847,42.05672,NY-ST-3,NY,Steuben,South Corning 4.7 S,coco,2,0,0.001,T,9,0.5,,9,
2.08,-73.41756,40.673704,NY-SF-150,NY,Suffolk,Amityville 0.3 NNW,coco,2,0,0.02,,9,2.06,,7,
2.19,-73.410293,40.677211,NY-SF-92,NY,Suffolk,Amityville 0.6 NNE,coco,2,0,0.03,,8,2.16,,8,
3.02,-72.73959,40.93408,300364,NY,Suffolk,BAITING HOLLOW,coop,2,0,0, ,3,3.02, ,8,
3.31,-73.240982,40.723405,NY-SF-34,NY,Suffolk,Bay Shore 0.5 ESE,coco,2,0,0.04,,7,3.27,,7,
2.92,-72.2977,40.952,300889,NY,Suffolk,BRIDGEHAMPTON,coop,2,0,0, ,6,2.92, ,6,
2.83,-73.26074,40.72422,NY-SF-129,NY,Suffolk,Brightwaters 0.5 NNE,coco,2,0,0.02,,8,2.81,,8,
2.97,-73.27275085,40.72597885,NY-SF-73,NY,Suffolk,Brightwaters 0.7 NNW,coco,2,0,0.02,,7,2.95,,7,
0.99,-72.798113,40.80676,NY-SF-123,NY,Suffolk,Center Moriches 0.5 N,coco,2,0,0.001,T,6,0.99,,6,
6.63,-73.06694,40.88533,NY-SF-84,NY,Suffolk,Centereach 1.3 NE,coco,2,0,0,,6,6.63,,6,
3.85,-73.3004,40.8318,NY-SF-149,NY,Suffolk,Commack 1.3 SW,coco,2,0,0.001,T,7,3.85,,7,
2.1,-73.383889,40.672621,NY-SF-62,NY,Suffolk,Copiague 0.4 ENE,coco,2,0,0.05,,8,2.05,,8,
2.01,-73.41694,40.73417,KFRG,NY,Suffolk,FARMINGDALE REPUBLIC AP,asos,2,0,1.67, ,24,0.34, ,24,
3.81,-72.01638889,41.26305556,NY-SF-114,NY,Suffolk,Fishers Island 0.5 NE,coco,2,0,0,,7,3.81,,7,
3.47,-73.19658,40.747171,NY-SF-74,NY,Suffolk,Islip Terrace 0.5 W,coco,2,0,0.03,,9,3.44,,7,
3.52,-73.177641,40.762742,NY-SF-110,NY,Suffolk,Islip Terrace 1.1 NNE,coco,2,0,0.001,T,8,3.52,,8,
2.63,-73.10189,40.79388,KISP,NY,Suffolk,ISLIP-LI MACARTHUR AP,asos,2,0,1.53, ,24,1.1, ,24,
2.57,-72.57778,40.93639,NY-SF-7,NY,Suffolk,Jamesport 0.6 SSW,coco,2,0,0.02,,9,2.55,,9,
2.5,-72.53047,40.98276,NY-SF-148,NY,Suffolk,Mattituck 1.6 SSE,coco,2,0,0.001,T,8,2.5,,8,
3.34,-73.16433,40.828998,NY-SF-77,NY,Suffolk,Nesconset 1.4 SSW,coco,2,0,0.03,,7,3.31,,8,
4.03,-73.3305,40.9234,NY-SF-16,NY,Suffolk,Northport 1.6 NNE,coco,2,0,0.02,,7,4.01,,7,
3.7,-72.2584,41.1321,306276,NY,Suffolk,ORIENT POINT STATE PARK,coop,2,0,0,T,7,3.7, ,6,
1.94,-73.0092392,40.75159454,NY-SF-85,NY,Suffolk,Patchogue 0.9 SE,coco,2,0,0,,7,1.94,,6,
2.17,-73.026409,40.783865,NY-SF-141,NY,Suffolk,Patchogue 1.6 NNW,coco,2,0,0.05,,9,2.12,,7,
6.64,-73.069407,40.919969,NY-SF-100,NY,Suffolk,Port Jefferson Station 0.3 SSW,coco,2,0,0.03,,9,6.61,,9,
1.04,-72.6947,40.8239,NY-SF-80,NY,Suffolk,Remsenburg-Speonk 0.9 NE,coco,2,0,0.001,T,7,1.04,,7,
2.69,-72.861132,40.895707,NY-SF-127,NY,Suffolk,Ridge 1.5 SE,coco,2,0,0,,7,2.69,,5,
1.76,-73.083736,40.745169,NY-SF-138,NY,Suffolk,Sayville 0.2 SE,coco,2,0,0.01,,7,1.75,,7,
3.85,-73.0188,40.86075,NY-SF-145,NY,Suffolk,Selden 1.6 ESE,coco,2,0,0,,7,3.85,,7,
5.67,-73.107169,40.920423,NY-SF-134,NY,Suffolk,Setauket-East Setauket 0.7 SSW,coco,2,0,0,,7,5.67,,7,
1.97,-72.866779,40.8374,NY-SF-44,NY,Suffolk,Shirley 2.9 N,coco,2,0,0.001,T,7,1.97,,5,
0.67,-72.86889,40.82167,KHWV,NY,Suffolk,SHIRLEY BROOKHAVEN AIRPORT,asos,1,1,0.67, ,24,X,X,X,
3.66,-73.22853088,40.83043289,NY-SF-79,NY,Suffolk,Smithtown 2.0 SSW,coco,2,0,0.02,,8,3.64,,8,
5.57,-72.974738,40.964837,NY-SF-147,NY,Suffolk,Sound Beach 0.8 NNW,coco,2,0,0,,7,5.57,,7,
2.41,-72.8643,40.8656,308721,NY,Suffolk,UPTON COOP - NWSFO NEW YORK,coop,2,0,0.01, ,6,2.4, ,7,
2.91,-74.95065,41.82737,301102,NY,Sullivan,CALLICOON CENTER,coop,2,0,0.28, ,7,2.63, ,6,
3.32,-74.795,41.70139,KMSV,NY,Sullivan,MONTICELLO SULLIVAN,asos,1,1,3.32, ,24,X,X,X,
5.34,-74.6143,41.5916,307205,NY,Sullivan,ROCK HILL 3 SW,coop,2,0,0.12, ,6,5.22, ,6,
0.77,-76.124004,42.051755,NY-TG-27,NY,Tioga,Apalachin 2.6 ESE,coco,2,0,0,,7,0.77,,7,
0.69,-76.2194,42.3191,NY-TG-15,NY,Tioga,Berkshire 1.9 ENE,coco,2,0,0,,8,0.69,,8,
0.55,-76.347584,42.234287,NY-TG-26,NY,Tioga,Candor 0.7 NW,coco,2,0,0,,7,0.55,,7,
0.58,-76.337799,42.253077,NY-TG-20,NY,Tioga,Candor 1.8 N,coco,2,0,0,,7,0.58,,7,
0.75,-76.129914,42.076295,NY-TG-28,NY,Tioga,Endicott 3.7 WSW,coco,2,0,0,,7,0.75,,7,
0.22,-76.417953,42.502107,NY-TM-23,NY,Tompkins,Freeville 3.7 W,coco,2,0,0,,7,0.22,,7,
0.03,-76.372,42.59127,NY-TM-4,NY,Tompkins,Groton 0.5 NW,coco,2,0,0,,7,0.03,,7,
0.14,-76.580278,42.497222,NY-TM-17,NY,Tompkins,Ithaca 2.6 NW,coco,2,0,0,,8,0.14,,8,
0.37,-76.3786,42.4335,NY-TM-42,NY,Tompkins,Ithaca 6.4 E,coco,2,0,0,,7,0.37,,7,
0.49,-76.60676575,42.29650116,NY-TM-45,NY,Tompkins,Newfield Hamlet 4.3 S,coco,2,0,0,,9,0.49,,9,
0.03,-76.6687,42.542059,NY-TM-38,NY,Tompkins,Trumansburg 0.4 WNW,coco,2,0,0,,7,0.03,,7,
4.1,-73.958758,41.838544,NY-UL-32,NY,Ulster,Esopus 0.8 NNE,coco,2,0,0.001,T,7,4.1,,7,
4.65,-73.968399,41.714862,NY-UL-29,NY,Ulster,Highland 0.2 SW,coco,2,0,0.01,,7,4.64,,7,
4.49,-73.999533,41.738779,NY-UL-38,NY,Ulster,Highland 2.3 NW,coco,2,0,0.02,,7,4.47,,7,
3.68,-74.056262,41.881496,NY-UL-31,NY,Ulster,Hurley 2.2 S,coco,2,0,0.01,,7,3.67,,7,
3.85,-74.301159,41.832149,NY-UL-28,NY,Ulster,Kerhonkson 3.7 N,coco,2,0,0.03,,7,3.82,,7,
3.1,-73.995767,41.961037,NY-UL-22,NY,Ulster,Kingston 2.1 N,coco,2,0,0.001,T,7,3.1,,7,
3.51,-74.04726,41.84807,307274,NY,Ulster,ROSENDALE 2 E,coop,2,0,0.01, ,7,3.5, ,7,
2.79,-74.161,41.843,NY-UL-21,NY,Ulster,Stone Ridge 0.5 WNW,coco,2,0,0.04,,7,2.75,,7,
3.89,-73.987955,41.867677,NY-UL-20,NY,Ulster,Ulster Park 0.9 NNW,coco,2,0,0.02,,8,3.87,,8,
5.08,-74.0938,41.6184,NY-UL-34,NY,Ulster,Wallkill 3.7 E,coco,2,0,0.02,,7,5.06,,7,
2.77,-74.110947,42.004552,NY-UL-23,NY,Ulster,West Hurley 0.1 S,coco,2,0,0,,7,2.77,,7,
2.32,-74.095882,42.04097,NY-UL-19,NY,Ulster,Woodstock 0.8 ENE,coco,2,0,0.001,T,7,2.32,,7,
0.01,-73.61028,43.33845,KGFL,NY,Warren,GLENS FALLS AIRPORT,asos,2,0,0.01, ,24,0, ,24,
0,-73.7126,43.4403,NY-WR-17,NY,Warren,Lake George 1.0 N,coco,2,0,0,,6,0,,6,
0,-73.6226676,43.4003974,NY-WR-15,NY,Warren,Lake George 5.0 ESE,coco,2,0,0,,7,0.001,T,7,
0.08,-73.8343,43.2613,304537,NY,Warren,LAKE LUZERNE,coop,2,0,0, ,5,0.08, ,5,
0,-73.8969,43.6611,305925,NY,Warren,NORTH CREEK 5 SE,coop,2,0,0, ,6,0, ,6,
0,-73.81069183,43.51784515,NY-WR-10,NY,Warren,Warrensburg 2.1 WNW,coco,2,0,0,,8,0,,8,
0.22,-73.39613,43.31163,NY-WS-8,NY,Washington,Granville 9.5 SW,coco,2,0,0.001,T,7,0.22,,7,
1.32,-73.307856,43.143967,NY-WS-10,NY,Washington,Salem 2.3 SSE,coco,2,0,0,,6,1.32,,6,
0,-76.87586,43.08472,NY-WN-26,NY,Wayne,Clyde 0.3 WNW,coco,2,0,0,,6,0,,6,
0,-76.989898,43.073758,NY-WN-23,NY,Wayne,Lyons 0.7 NNE,coco,2,0,0,,9,0,,9,
0,-77.30196,43.0731,304952,NY,Wayne,MACEDON,coop,2,0,0, ,6,0, ,6,
0,-77.348831,43.260442,NY-WN-20,NY,Wayne,Ontario 4.2 NW,coco,2,0,0,,7,0,,7,
0,-77.2526,43.0795,NY-WN-6,NY,Wayne,Palmyra 1.6 NW,coco,2,0,0,,8,0,,9,
0,-76.80621,43.291168,NY-WN-4,NY,Wayne,Wolcott 4.8 N,coco,2,0,0,,8,0,,8,
6.48,-73.708161,41.12996,NY-WC-18,NY,Westchester,Armonk 0.3 SE,coco,2,0,0.15,,8,6.33,,8,
5.9,-73.82329,41.15012,NY-WC-32,NY,Westchester,Briarcliff Manor 1.3 NE,coco,2,0,0.08,,7,5.82,,7,
5.63,-73.789144,41.022832,NY-WC-42,NY,Westchester,Hartsdale 0.9 ESE,coco,2,0,0.14,,9,5.49,,7,
4.57,-73.837,41.3325,307742,NY,Westchester,SHRUB OAK,coop,2,0,0.04, ,5,4.53, ,5,
4.57,-73.837019,41.33236,NY-WC-20,NY,Westchester,Shrub Oak 0.6 WNW,coco,2,0,0.04,,6,4.53,,6,
5.57,-73.57,41.3003,NY-WC-6,NY,Westchester,South Salem 2.1 NW,coco,2,0,0.05,,7,5.52,,7,
6.55,-73.776146,41.120326,NY-WC-34,NY,Westchester,Thornwood 0.7 NW,coco,2,0,0.15,,8,6.4,,8,
6.16,-73.70463,41.06236,KHPN,NY,Westchester,WESTCHESTER CO AP,asos,2,0,6.06, ,24,0.1, ,24,
0,-78.06724,42.57582,306746,NY,Wyoming,PORTAGEVILLE 1W,coop,2,0,0, ,6,0, ,6,
0,-78.0937,42.7058,307749,NY,Wyoming,SILVER SPRINGS 3N,coop,2,0,0, ,6,0, ,6,
0,-78.0937,42.7058,NY-WY-11,NY,Wyoming,Silver Springs COOP,coco,2,0,0,,7,0,,7,
0,-78.20856,42.7422,308961,NY,Wyoming,WARSAW 4 W,coop,2,0,0, ,6,0, ,6,
0,-78.2202,42.6855,308962,NY,Wyoming,WARSAW 6 SW,coop,2,0,0, ,6,0, ,6,
0,-78.14782,42.82025,309593,NY,Wyoming,WYOMING 3W,coop,2,0,0, ,6,0, ,6,
0,-78.1481,42.8206,NY-WY-10,NY,Wyoming,Wyoming COOP,coco,2,0,0,,7,0,,7,
0,-77.0778852,42.7327308,NY-YT-12,NY,Yates,Penn Yan 5.1 NNW,coco,2,0,0,,7,0,,7,
0,-77.05639,42.6425,KPEO,NY,Yates,PENN YAN AIRPORT,asos,2,0,0, ,24,0, ,24,
6.6,-76.9895,39.913149,PA-AD-74,PA,Adams,Abbottstown 2.0 N,coco,2,0,1.07,,8,5.53,,8,
6.87,-76.989416,39.919185,PA-AD-2,PA,Adams,Abbottstown 2.4 N,coco,2,0,0.7,,8,6.17,,7,
3.9,-77.25459,39.93468,360656,PA,Adams,BIGLERVILLE,coop,2,0,0.54, ,6,3.36, ,6,
4.88,-77.247879,39.926083,PA-AD-55,PA,Adams,Biglerville 0.3 S,coco,2,0,0.55,,7,4.33,,7,
5.01,-77.30131,39.91978,PA-AD-11,PA,Adams,Biglerville 3.0 WSW,coco,2,0,0.56,,7,4.45,,7,
4.89,-77.3506,39.8815,363226,PA,Adams,CASHTOWN 1S,coop,2,0,0.55, ,6,4.34, ,6,
4.93,-77.360635,39.801061,PA-AD-8,PA,Adams,Fairfield 1.0 NNE,coco,2,0,0.58,,8,4.35,,8,
5.46,-77.37638889,39.81341667,PA-AD-43,PA,Adams,Fairfield 1.8 NNW,coco,2,0,0.41,,6,5.05,,6,
4.94,-77.311134,39.727672,PA-AD-31,PA,Adams,Fairfield 5.2 SE,coco,2,0,0.39,,6,4.55,,6,
4.57,-77.2764,39.8469,PA-AD-72,PA,Adams,Gettysburg 2.5 WNW,coco,2,0,0.38,,6,4.19,,7,
5.71,-77.189361,39.812158,PA-AD-58,PA,Adams,Gettysburg 2.7 ESE,coco,2,0,0.57,,7,5.14,,7,
4.64,-77.29035,39.773945,PA-AD-12,PA,Adams,Gettysburg 4.9 SW,coco,2,0,0.57,,7,4.07,,7,
6.91,-77.2028,39.7305,PA-AD-24,PA,Adams,Gettysburg 7.1 SSE,coco,2,0,0.78,,8,6.13,,7,
6.64,-77.04362,39.79127,PA-AD-71,PA,Adams,Hanover 3.5 WSW,coco,2,0,0.69,,7,5.95,,7,
6.65,-77.130583,39.758256,PA-AD-66,PA,Adams,Littlestown 2.4 WNW,coco,2,0,0.8,,7,5.85,,7,
6.16,-77.06181335,39.8608017,PA-AD-45,PA,Adams,New Oxford 0.3 WSW,coco,2,0,0.91,,8,5.25,,8,
5.45,-77.056832,39.876853,PA-AD-69,PA,Adams,New Oxford 1.0 N,coco,2,0,0.84,,9,4.61,,11,
6.07,-77.0437,39.8463,PA-AD-30,PA,Adams,New Oxford 1.3 SSE,coco,2,0,0.75,,8,5.32,,8,
5.11,-77.36672211,39.84450531,PA-AD-48,PA,Adams,Orrtanna 0.3 W,coco,2,0,0.61,,7,4.5,,7,
4.72,-77.3756,39.8896,PA-AD-6,PA,Adams,Orrtanna 3.2 NNW,coco,2,0,0.57,,7,4.15,,7,
4.53,-77.4031,39.9209,PA-AD-54,PA,Adams,Orrtanna 5.7 NNW,coco,2,0,0.56,,7,3.97,,7,
4.82,-77.108889,40.001389,PA-AD-3,PA,Adams,York Springs 0.7 SE,coco,2,0,0.45,,7,4.37,,7,
4.64,-79.8152,40.5361,360022,PA,Allegheny,ACMETONIA LOCK 3,coop,2,0,2.12, ,5,2.52, ,5,
4.18,-79.9043221,40.492831,PA-AL-92,PA,Allegheny,Aspinwall 0.0 NW,coco,2,0,3.37,,7,0.81,,7,
2.64,-79.8594,40.3916,360861,PA,Allegheny,BRADDOCK LOCK 2,coop,2,0,1.94, ,5,0.7, ,5,
5.35,-80.122944,40.341739,PA-AL-1,PA,Allegheny,Bridgeville 1.4 SW,coco,2,0,4.66,,7,0.69,,7,
3.35,-80.21190643,40.50606155,PA-AL-30,PA,Allegheny,Carnot-Moon 0.9 S,coco,2,0,2.74,,7,0.61,,7,
3.44,-80.0889,40.5044,362574,PA,Allegheny,EMSWORTH L/D OHIO RIVER,coop,2,0,2.05, ,5,1.39, ,5,
3.79,-79.870838,40.535132,PA-AL-121,PA,Allegheny,Fox Chapel 1.2 NE,coco,2,0,3.57,,8,0.22,,8,
2.72,-79.95061,40.64052,PA-AL-69,PA,Allegheny,Gibsonia 1.2 NE,coco,2,0,2.14,,7,0.58,,6,
1.39,-80.20578,40.54886,363343,PA,Allegheny,GLENWILLARD DASHIELDS LOCK AND DAM,coop,2,0,0.72, ,5,0.67, ,5,
3.43,-80.036628,40.556911,PA-AL-64,PA,Allegheny,McCandless Township 1.9 S,coco,2,0,2.81,,7,0.62,,7,
2.27,-80.2172,40.5319,365918,PA,Allegheny,MOON TOWNSHIP,coop,2,0,2.08, ,6,0.19, ,6,
3.73,-79.7193,40.6141,366151,PA,Allegheny,NATRONA LOCK 4,coop,2,0,2.46, ,6,1.27, ,6,
4.36,-79.92951,40.46841,PA-AL-97,PA,Allegheny,Pittsburgh 3.2 NE,coco,2,0,3.95,,8,0.41,,9,
3.8,-80.00055,40.48879,PA-AL-74,PA,Allegheny,Pittsburgh 3.6 NNW,coco,2,0,2.32,,6,1.48,,6,
4.65,-80.01098633,40.365448,PA-AL-29,PA,Allegheny,Pittsburgh 5.2 S,coco,2,0,3.86,,7,0.79,,7,
1.34,-79.853259,40.499301,PA-AL-110,PA,Allegheny,Pittsburgh 8.3 ENE,coco,2,0,1.02,,8,0.32,,8,
2.28,-79.92167,40.35472,KAGC,PA,Allegheny,PITTSBURGH ALLEGHENY COUNTY AP,asos,2,0,2.28, ,24,0, ,24,
2.31,-80.2144,40.4846,KPIT,PA,Allegheny,PITTSBURGH ASOS,asos,2,0,2.31, ,24,0, ,24,
5.04,-80.1159,40.3381,PA-AL-3,PA,Allegheny,South Fayette 2 SE,coco,2,0,4.42,,7,0.62,,7,
3.43,-79.802429,40.625554,PA-AL-105,PA,Allegheny,Tarentum 2.6 WNW,coco,2,0,3.2,,8,0.23,,8,
3.2,-79.92355,40.343929,PA-AL-104,PA,Allegheny,West Mifflin 1.2 SW,coco,2,0,2.64,,7,0.56,,7,
2.27,-79.51345,40.71507,362942,PA,Armstrong,FORD CITY 4 S DAM,coop,2,0,1.89, ,6,0.38, ,6,
1.11,-79.530598,40.809456,PA-AR-7,PA,Armstrong,Kittanning 1.3 SSW,coco,2,0,0.46,,7,0.65,,7,
3.18,-79.55639648,40.59330368,PA-AR-2,PA,Armstrong,North Apollo 0.0 E,coco,2,0,2.8,,8,0.38,,8,
0.84,-79.2825,40.9248,367229,PA,Armstrong,PUTNEYVILLE 2 SE DAM,coop,2,0,0.5, ,5,0.34, ,6,
1.84,-79.322782,40.698138,PA-AR-8,PA,Armstrong,Shelocta 3.1 NNW,coco,2,0,1.12,,7,0.72,,7,
2.62,-79.59356,40.68473,PA-AR-12,PA,Armstrong,Vandergrift 6.0 N,coco,2,0,1.76,,7,0.86,,7,
0.74,-80.41213,40.70502,PA-BV-18,PA,Beaver,Beaver 5.5 W,coco,2,0,0.53,,7,0.21,,7,
1.24,-80.3861,40.6474,365902,PA,Beaver,MONTGOMERY LOCK & DAM,coop,2,0,0.97, ,5,0.27, ,5,
0.64,-80.272857,40.769379,PA-BV-11,PA,Beaver,New Brighton 3.0 NE,coco,2,0,0.48,,8,0.16,,8,
5.94,-78.408737,39.975654,PA-BD-6,PA,Bedford,Everett 3.4 SW,coco,2,0,2.45,,7,3.49,,7,
5.06,-78.563772,39.957501,PA-BD-5,PA,Bedford,Rainsburg 5.0 NNW,coco,2,0,2.26,,6,2.8,,6,
6.21,-78.52386,40.03942,369823,PA,Bedford,WOLFSBURG,coop,2,0,2.81, ,6,3.4, ,6,
6.21,-75.668171,40.46515,PA-BR-21,PA,Berks,Alburtis 4.7 SW,coco,2,0,0.28,,7,5.93,,6,
6.04,-76.13047,40.4237,PA-BR-5,PA,Berks,Bernville 1.3 SW,coco,2,0,0.32,,7,5.72,,7,
4.78,-76.02745,40.38028,360785,PA,Berks,BLUE MARSH LAKE,coop,2,0,0.43, ,6,4.35, ,6,
5.17,-75.787206,40.442917,PA-BR-7,PA,Berks,Fleetwood 2.0 ESE,coco,2,0,0.31,,7,4.86,,7,
5.38,-75.741328,40.421506,PA-BR-41,PA,Berks,Fleetwood 4.8 ESE,coco,2,0,0.28,,7,5.1,,7,
4.5,-75.99105,40.55156,363632,PA,Berks,HAMBURG,coop,2,0,0.39, ,7,4.11, ,7,
4.35,-75.986174,40.566455,PA-BR-25,PA,Berks,Hamburg 0.7 NNW,coco,2,0,0.26,,7,4.09,,7,
5.92,-75.99807501,40.24692505,PA-BR-16,PA,Berks,Mohnton 2.8 SSW,coco,2,0,0.66,,8,5.26,,8,
5.63,-75.924566,40.182215,PA-BR-35,PA,Berks,New Morgan 1.8 WNW,coco,2,0,0.65,,8,4.98,,7,
5.67,-75.91031,40.33233,PA-BR-45,PA,Berks,Reading 1.0 ESE,coco,2,0,0.29,,7,5.38,,7,
5.51,-75.9432,40.3277,PA-BR-8,PA,Berks,Reading 1.2 SW,coco,2,0,0.48,,8,5.03,,8,
4.99,-75.961468,40.359076,PA-BR-31,PA,Berks,Reading 2.3 NW,coco,2,0,0.25,,7,4.74,,7,
5.46,-75.8777,40.3198,PA-BR-36,PA,Berks,Reading 2.9 ESE,coco,2,0,0.34,,7,5.12,,7,
5.56,-75.988661,40.316251,PA-BR-2,PA,Berks,Reading 3.5 SW,coco,2,0,0.52,,8,5.04,,8,
5.45,-76.0098,40.3112,PA-BR-29,PA,Berks,Reading 4.7 WSW,coco,2,0,0.5,,8,4.95,,8,
4.95,-75.95924,40.37338,KRDG,PA,Berks,READING REGIONAL AIRPORT,asos,2,0,4.95, ,24,0, ,24,
5.62,-76.0132425,40.3113518,PA-BR-43,PA,Berks,Sinking Spring 1.0 SSE,coco,2,0,0.26,,7,5.36,,6,
5.69,-75.97169,40.32825,PA-BR-14,PA,Berks,Wyomissing 0.3 SW,coco,2,0,0.32,,9,5.37,,9,
3.76,-78.390593,40.520003,PA-BL-10,PA,Blair,Altoona 1.0 NNE,coco,2,0,1.86,,9,1.9,,8,
5.21,-78.32028,40.29639,KAOO,PA,Blair,ALTOONA BLAIR COUNTY AP,asos,2,0,5.21, ,24,0, ,24,
3.1,-78.2191,40.6645,369022,PA,Blair,TYRONE,coop,2,0,0.85, ,5,2.25, ,6,
5.63,-78.2,40.4667,369714,PA,Blair,WILLIAMSBURG,coop,2,0,1.48, ,6,4.15, ,6,
1.06,-76.8463,41.6516,361212,PA,Bradford,CANTON,coop,2,0,0.39, ,7,0.67, ,7,
0.58,-76.521,41.9751,PA-BF-20,PA,Bradford,Sayre 0.7 S,coco,2,0,0,,7,0.58,,8,
0.6,-76.5726,41.9975,PA-BF-14,PA,Bradford,Sayre 2.8 WNW,coco,2,0,0,,7,0.6,,7,
0.68,-76.41679639,41.97781861,PA-BF-17,PA,Bradford,Sayre 5.4 E,coco,2,0,0,,8,0.68,,8,
1.61,-76.273596,41.628797,PA-BF-5,PA,Bradford,Wyalusing 2.8 SSW,coco,2,0,0.23,,7,1.38,,7,
7.17,-75.244,40.3111,PA-BK-52,PA,Bucks,Chalfont 2.4 NW,coco,2,0,0.15,,7,7.02,,7,
5.13,-74.88892,40.220933,PA-BK-35,PA,Bucks,Langhorne 3.4 NNE,coco,2,0,0.11,,7,5.02,,7,
#,-74.953,40.1482,366194,PA,Bucks,NESHAMINY FALLS,coop,1,1,4.19, ,23,X,X,X,
7.08,-75.2802,40.379,PA-BK-39,PA,Bucks,Perkasie 0.8 NE,coco,2,0,0.23,,8,6.85,,8,
7.95,-75.328066,40.46313,PA-BK-33,PA,Bucks,Quakertown 1.9 NNE,coco,2,0,0.2,,7,7.75,,7,
7.31,-75.086664,40.495009,PA-BK-40,PA,Bucks,Riegelsville 9.1 SE,coco,2,0,0.11,,6,7.2,,6,
#,-75.31313,40.35515,367938,PA,Bucks,SELLERSVILLE,coop,1,1,0.21, ,6,X,X,X,
6.14,-75.3145,40.360547,PA-BK-38,PA,Bucks,Sellersville 0.3 W,coco,2,0,0.19,,7,5.95,,7,
7.39,-75.2781,40.5711,368400,PA,Bucks,SPRINGTOWN 1 NNE,coop,2,0,0.44, ,6,6.95, ,6,
0.8,-79.9259681,40.8639867,PA-BT-42,PA,Butler,Butler 1.5 W,coco,2,0,0.39,,7,0.41,,7,
0.82,-79.93139,40.85573,PA-BT-34,PA,Butler,Butler 1.9 WSW,coco,2,0,0.47,,7,0.35,,7,
0.01,-79.94972,40.77694,KBTP,PA,Butler,BUTLER COUNTY AIRPORT,asos,1,1,0.01, ,24,X,X,X,
1.28,-79.7669,40.7687,PA-BT-24,PA,Butler,Cabot 0.3 N,coco,2,0,0.77,,7,0.51,,6,
1.32,-79.7956,40.7725,PA-BT-40,PA,Butler,Cabot 1.6 WNW,coco,2,0,0.86,,7,0.46,,7,
1.36,-80.070564,40.723849,PA-BT-15,PA,Butler,Fox Run 1.6 NNE,coco,2,0,0.95,,6,0.41,,6,
0.54,-80.01331,41.11741,PA-BT-44,PA,Butler,Harrisville 1.3 S,coco,2,0,0.34,,7,0.2,,7,
1.48,-79.935247,40.733468,PA-BT-37,PA,Butler,Nixon 3.4 S,coco,2,0,1.34,,7,0.14,,7,
1.49,-79.705367,40.74881,PA-BT-39,PA,Butler,Sarver 1.8 NE,coco,2,0,0.46,,5,1.03,,5,
2.09,-79.731021,40.693663,PA-BT-51,PA,Butler,Sarver 2.5 S,coco,2,0,1.8,,8,0.29,,8,
0.61,-80.0595,41.056,368184,PA,Butler,SLIPPERY ROCK 1 SSW,coop,2,0,0.49, ,5,0.12, ,5,
0.61,-80.003075,41.008672,PA-BT-27,PA,Butler,Slippery Rock 5.2 SE,coco,2,0,0.5,,8,0.11,,8,
0.63,-79.90527,40.956936,PA-BT-52,PA,Butler,West Sunbury 3.4 S,coco,2,0,0.54,,7,0.09,,7,
5.16,-78.890073,40.28347,PA-CM-4,PA,Cambria,Belmont 0.1 NE,coco,2,0,3.78,,8,1.38,,8,
3.84,-78.73092,40.46813,362470,PA,Cambria,EBENSBURG SEWAGE PLANT,coop,2,0,1.94, ,7,1.9, ,7,
7.46,-78.869781,40.289903,PA-CM-11,PA,Cambria,Johnstown 3.6 SE,coco,2,0,3.76,,7,3.7,,7,
3.29,-78.83389,40.31611,KJST,PA,Cambria,JOHNSTOWN CAMBRIA COUNTY AP,asos,2,0,3.29, ,24,0, ,24,
0.54,-78.2433099,41.4734285,PA-CR-1,PA,Cameron,Emporium 2.6 S,coco,2,0,0.28,,9,0.26,,8,
0.85,-78.0183,41.4039,368469,PA,Cameron,STEVENSON DAM,coop,2,0,0.21, ,6,0.64, ,5,
4.6,-75.64291,40.862,360560,PA,Carbon,BELTZVILLE DAM,coop,2,0,0.38, ,7,4.22, ,7,
2.06,-75.488856,40.828256,PA-CB-15,PA,Carbon,Chapman 6.6 NW,coco,2,0,0.64,,11,1.42,,11,
5.41,-75.733191,40.88582,PA-CB-16,PA,Carbon,Jim Thorpe 1.1 NNE,coco,2,0,0.38,,7,5.03,,7,
6.15,-75.63317,41.07333,PA-CB-33,PA,Carbon,Lake Harmony 2.4 WNW,coco,2,0,0.49,,7,5.66,,7,
4.69,-75.6962,40.8223,364934,PA,Carbon,LEHIGHTON 1SSW,coop,2,0,0.41, ,7,4.28, ,7,
4.91,-75.773578,40.811925,PA-CB-18,PA,Carbon,Lehighton 3.3 WSW,coco,2,0,0.37,,7,4.54,,7,
4.76,-75.51846,40.83902,PA-CB-4,PA,Carbon,Palmerton 5.8 ENE,coco,2,0,0.47,,9,4.29,,8,
2.37,-77.7783615,40.89234,PA-CN-36,PA,Centre,Bellefonte 1.6 SSW,coco,2,0,0.65,,7,1.72,,7,
